# BEGIN PLOT
DrawOnly=/STAR_2009_I793126/d15-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d15-x01-y01
LegendOnly=/STAR_2009_I793126/d15-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d15-x01-y01
# END PLOT

# BEGIN HISTO2D /STAR_2009_I793126/d15-x01-y01
IsRef=1
Path=/STAR_2009_I793126/d15-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
2.500000e-02	7.500000e-02	5.000000e-02	5.000000e-02	1.000000e-10	1.000000e-10	1.000000e-10
7.500000e-02	1.250000e-01	1.000000e-01	1.000000e-01	1.000000e-10	1.000000e-10	1.000000e-10
1.250000e-01	1.750000e-01	1.500000e-01	1.500000e-01	1.025956e+00	2.993000e-03	2.993000e-03
1.750000e-01	2.250000e-01	2.000000e-01	2.000000e-01	1.024359e+00	2.517000e-03	2.517000e-03
2.250000e-01	2.750000e-01	2.500000e-01	2.500000e-01	1.022533e+00	2.530000e-03	2.530000e-03
2.750000e-01	3.250000e-01	3.000000e-01	3.000000e-01	1.021758e+00	2.625000e-03	2.625000e-03
3.250000e-01	3.750000e-01	3.500000e-01	3.500000e-01	1.019481e+00	2.737000e-03	2.737000e-03
3.750000e-01	4.250000e-01	4.000000e-01	4.000000e-01	1.018328e+00	2.909000e-03	2.909000e-03
4.250000e-01	4.750000e-01	4.500000e-01	4.500000e-01	1.016460e+00	3.138000e-03	3.138000e-03
4.750000e-01	5.250000e-01	5.000000e-01	5.000000e-01	1.015017e+00	3.396000e-03	3.396000e-03
5.250000e-01	5.750000e-01	5.500000e-01	5.500000e-01	1.014076e+00	3.696000e-03	3.696000e-03
5.750000e-01	6.250000e-01	6.000000e-01	6.000000e-01	1.012350e+00	4.026000e-03	4.026000e-03
6.250000e-01	6.750000e-01	6.500000e-01	6.500000e-01	1.011059e+00	4.427000e-03	4.427000e-03
6.750000e-01	7.250000e-01	7.000000e-01	7.000000e-01	1.011430e+00	4.899000e-03	4.899000e-03
7.250000e-01	7.750000e-01	7.500000e-01	7.500000e-01	1.009072e+00	5.355000e-03	5.355000e-03
7.750000e-01	8.250000e-01	8.000000e-01	8.000000e-01	1.006769e+00	5.959000e-03	5.959000e-03
8.250000e-01	8.750000e-01	8.500000e-01	8.500000e-01	1.007872e+00	6.519000e-03	6.519000e-03
8.750000e-01	9.250000e-01	9.000000e-01	9.000000e-01	1.006226e+00	7.220000e-03	7.220000e-03
9.250000e-01	9.750000e-01	9.500000e-01	9.500000e-01	1.009467e+00	7.986000e-03	7.986000e-03
9.750000e-01	1.025000e+00	1.000000e+00	1.000000e+00	1.008656e+00	8.825000e-03	8.825000e-03
1.025000e+00	1.075000e+00	1.050000e+00	1.050000e+00	1.008967e+00	9.586000e-03	9.586000e-03
1.075000e+00	1.125000e+00	1.100000e+00	1.100000e+00	1.006670e+00	1.038700e-02	1.038700e-02
1.125000e+00	1.175000e+00	1.150000e+00	1.150000e+00	1.008406e+00	1.124500e-02	1.124500e-02
1.175000e+00	1.225000e+00	1.200000e+00	1.200000e+00	1.009806e+00	1.231800e-02	1.231800e-02
1.225000e+00	1.275000e+00	1.250000e+00	1.250000e+00	1.004763e+00	1.340800e-02	1.340800e-02
1.275000e+00	1.325000e+00	1.300000e+00	1.300000e+00	1.014657e+00	1.443500e-02	1.443500e-02
1.325000e+00	1.375000e+00	1.350000e+00	1.350000e+00	1.014780e+00	1.553800e-02	1.553800e-02
1.375000e+00	1.425000e+00	1.400000e+00	1.400000e+00	1.012302e+00	1.674300e-02	1.674300e-02
1.425000e+00	1.475000e+00	1.450000e+00	1.450000e+00	1.003382e+00	1.768900e-02	1.768900e-02
1.475000e+00	1.525000e+00	1.500000e+00	1.500000e+00	9.963960e-01	1.870200e-02	1.870200e-02
1.525000e+00	1.575000e+00	1.550000e+00	1.550000e+00	9.957530e-01	2.021400e-02	2.021400e-02
