# BEGIN PLOT
DrawOnly=/STAR_2009_I793126/d43-x01-y06 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d43-x01-y06
LegendOnly=/STAR_2009_I793126/d43-x01-y06 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d43-x01-y06
# END PLOT

# BEGIN HISTO2D /STAR_2009_I793126/d43-x01-y06
IsRef=1
Path=/STAR_2009_I793126/d43-x01-y06
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
2.000000e-01	2.500000e-01	2.250000e-01	2.250000e-01	2.990440e-01	1.002100e-02	1.002100e-02
2.500000e-01	3.000000e-01	2.750000e-01	2.750000e-01	2.708830e-01	3.986000e-03	3.986000e-03
3.000000e-01	3.500000e-01	3.250000e-01	3.250000e-01	2.305360e-01	5.110000e-03	5.110000e-03
3.500000e-01	4.000000e-01	3.750000e-01	3.750000e-01	1.994600e-01	1.804100e-02	1.804100e-02
4.000000e-01	4.500000e-01	4.250000e-01	4.250000e-01	1.683730e-01	2.362900e-02	2.362900e-02
4.500000e-01	5.000000e-01	4.750000e-01	4.750000e-01	1.340380e-01	1.482400e-02	1.482400e-02
5.000000e-01	5.500000e-01	5.250000e-01	5.250000e-01	1.221530e-01	8.649000e-03	8.649000e-03
5.500000e-01	6.000000e-01	5.750000e-01	5.750000e-01	1.046040e-01	9.481000e-03	9.481000e-03
6.000000e-01	6.500000e-01	6.250000e-01	6.250000e-01	8.226300e-02	4.231000e-03	4.231000e-03
6.500000e-01	7.000000e-01	6.750000e-01	6.750000e-01	7.356800e-02	5.990000e-03	5.990000e-03
7.000000e-01	7.500000e-01	7.250000e-01	7.250000e-01	6.112300e-02	3.482000e-03	3.482000e-03
# END HISTO2D

