# BEGIN PLOT
DrawOnly=/STAR_2009_I793126/d19-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d19-x01-y01
LegendOnly=/STAR_2009_I793126/d19-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d19-x01-y01
# END PLOT

# BEGIN HISTO2D /STAR_2009_I793126/d19-x01-y01
IsRef=1
Path=/STAR_2009_I793126/d19-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e-02	2.500000e-02	2.500000e-02	1.000000e-10	1.000000e-10	1.000000e-10
5.000000e-02	1.000000e-01	7.500000e-02	7.500000e-02	1.000000e-10	1.000000e-10	1.000000e-10
1.000000e-01	1.500000e-01	1.250000e-01	1.250000e-01	1.224490e-01	2.703700e-02	2.703700e-02
1.500000e-01	2.000000e-01	1.750000e-01	1.750000e-01	7.076920e-01	3.989100e-02	3.989100e-02
2.000000e-01	2.500000e-01	2.250000e-01	2.250000e-01	7.923080e-01	3.557800e-02	3.557800e-02
2.500000e-01	3.000000e-01	2.750000e-01	2.750000e-01	7.516780e-01	3.539400e-02	3.539400e-02
3.000000e-01	3.500000e-01	3.250000e-01	3.250000e-01	8.312500e-01	2.960900e-02	2.960900e-02
3.500000e-01	4.000000e-01	3.750000e-01	3.750000e-01	8.244270e-01	3.324100e-02	3.324100e-02
4.000000e-01	4.500000e-01	4.250000e-01	4.250000e-01	8.455880e-01	3.098500e-02	3.098500e-02
4.500000e-01	5.000000e-01	4.750000e-01	4.750000e-01	8.080000e-01	3.522900e-02	3.522900e-02
5.000000e-01	5.500000e-01	5.250000e-01	5.250000e-01	8.353660e-01	2.895900e-02	2.895900e-02
5.500000e-01	6.000000e-01	5.750000e-01	5.750000e-01	8.920860e-01	2.631700e-02	2.631700e-02
6.000000e-01	6.500000e-01	6.250000e-01	6.250000e-01	8.592590e-01	2.993000e-02	2.993000e-02
6.500000e-01	7.000000e-01	6.750000e-01	6.750000e-01	8.633090e-01	2.913700e-02	2.913700e-02
7.000000e-01	7.500000e-01	7.250000e-01	7.250000e-01	8.344830e-01	3.086400e-02	3.086400e-02
7.500000e-01	8.000000e-01	7.750000e-01	7.750000e-01	8.518520e-01	3.057500e-02	3.057500e-02
8.000000e-01	8.500000e-01	8.250000e-01	8.250000e-01	7.793100e-01	3.444000e-02	3.444000e-02
8.500000e-01	9.000000e-01	8.750000e-01	8.750000e-01	8.074070e-01	3.393900e-02	3.393900e-02
9.000000e-01	9.500000e-01	9.250000e-01	9.250000e-01	8.661970e-01	2.856900e-02	2.856900e-02
9.500000e-01	1.000000e+00	9.750000e-01	9.750000e-01	7.938930e-01	3.534200e-02	3.534200e-02
1.000000e+00	1.050000e+00	1.025000e+00	1.025000e+00	7.702700e-01	3.457800e-02	3.457800e-02
1.050000e+00	1.100000e+00	1.075000e+00	1.075000e+00	7.698410e-01	3.750000e-02	3.750000e-02
1.100000e+00	1.150000e+00	1.125000e+00	1.125000e+00	8.818900e-01	2.863800e-02	2.863800e-02
1.150000e+00	1.200000e+00	1.175000e+00	1.175000e+00	8.428570e-01	3.075800e-02	3.075800e-02
1.200000e+00	1.250000e+00	1.225000e+00	1.225000e+00	8.382350e-01	3.157600e-02	3.157600e-02
1.250000e+00	1.300000e+00	1.275000e+00	1.275000e+00	8.466670e-01	2.941900e-02	2.941900e-02
1.300000e+00	1.350000e+00	1.325000e+00	1.325000e+00	9.008260e-01	2.717200e-02	2.717200e-02
1.350000e+00	1.400000e+00	1.375000e+00	1.375000e+00	8.702290e-01	2.936100e-02	2.936100e-02
1.400000e+00	1.450000e+00	1.425000e+00	1.425000e+00	8.600000e-01	2.833100e-02	2.833100e-02
1.450000e+00	1.500000e+00	1.475000e+00	1.475000e+00	8.445950e-01	2.978000e-02	2.978000e-02
1.500000e+00	1.550000e+00	1.525000e+00	1.525000e+00	8.848920e-01	2.707000e-02	2.707000e-02
1.550000e+00	1.600000e+00	1.575000e+00	1.575000e+00	8.846150e-01	2.802100e-02	2.802100e-02
1.600000e+00	1.650000e+00	1.625000e+00	1.625000e+00	7.950310e-01	3.181400e-02	3.181400e-02
1.650000e+00	1.700000e+00	1.675000e+00	1.675000e+00	8.484850e-01	3.120800e-02	3.120800e-02
1.700000e+00	1.750000e+00	1.725000e+00	1.725000e+00	8.258060e-01	3.046400e-02	3.046400e-02
1.750000e+00	1.800000e+00	1.775000e+00	1.775000e+00	8.283580e-01	3.257400e-02	3.257400e-02
1.800000e+00	1.850000e+00	1.825000e+00	1.825000e+00	8.287670e-01	3.117700e-02	3.117700e-02
1.850000e+00	1.900000e+00	1.875000e+00	1.875000e+00	8.627450e-01	2.782000e-02	2.782000e-02
1.900000e+00	1.950000e+00	1.925000e+00	1.925000e+00	8.378380e-01	3.029900e-02	3.029900e-02
1.950000e+00	2.000000e+00	1.975000e+00	1.975000e+00	9.037040e-01	2.538900e-02	2.538900e-02
# END HISTO2D

