# BEGIN PLOT

# END PLOT

# BEGIN HISTO2D //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d15-x01-y01
Path=//lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d15-x01-y01
Title=Rivet
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
2.675000e+00	2.725000e+00	2.700000e+00	2.700000e+00	-nan	-nan	-nan
2.725000e+00	2.775000e+00	2.750000e+00	2.750000e+00	-nan	-nan	-nan
2.775000e+00	2.825000e+00	2.800000e+00	2.800000e+00	-nan	-nan	-nan
2.825000e+00	2.875000e+00	2.850000e+00	2.850000e+00	-nan	-nan	-nan
2.875000e+00	2.925000e+00	2.900000e+00	2.900000e+00	-nan	-nan	-nan
2.925000e+00	2.975000e+00	2.950000e+00	2.950000e+00	-nan	-nan	-nan
2.975000e+00	3.025000e+00	3.000000e+00	3.000000e+00	-nan	-nan	-nan
3.025000e+00	3.075000e+00	3.050000e+00	3.050000e+00	-nan	-nan	-nan
3.075000e+00	3.125000e+00	3.100000e+00	3.100000e+00	-nan	-nan	-nan
3.125000e+00	3.175000e+00	3.150000e+00	3.150000e+00	-nan	-nan	-nan
3.175000e+00	3.225000e+00	3.200000e+00	3.200000e+00	-nan	-nan	-nan
3.225000e+00	3.275000e+00	3.250000e+00	3.250000e+00	-nan	-nan	-nan
3.275000e+00	3.325000e+00	3.300000e+00	3.300000e+00	-nan	-nan	-nan
3.325000e+00	3.375000e+00	3.350000e+00	3.350000e+00	-nan	-nan	-nan
3.375000e+00	3.425000e+00	3.400000e+00	3.400000e+00	-nan	-nan	-nan
3.425000e+00	3.475000e+00	3.450000e+00	3.450000e+00	-nan	-nan	-nan
3.475000e+00	3.525000e+00	3.500000e+00	3.500000e+00	-nan	-nan	-nan
3.525000e+00	3.575000e+00	3.550000e+00	3.550000e+00	-nan	-nan	-nan
3.575000e+00	3.625000e+00	3.600000e+00	3.600000e+00	-nan	-nan	-nan
3.625000e+00	3.675000e+00	3.650000e+00	3.650000e+00	-nan	-nan	-nan
3.675000e+00	3.725000e+00	3.700000e+00	3.700000e+00	-nan	-nan	-nan
3.725000e+00	3.775000e+00	3.750000e+00	3.750000e+00	-nan	-nan	-nan
3.775000e+00	3.825000e+00	3.800000e+00	3.800000e+00	-nan	-nan	-nan
3.825000e+00	3.875000e+00	3.850000e+00	3.850000e+00	-nan	-nan	-nan
3.875000e+00	3.925000e+00	3.900000e+00	3.900000e+00	-nan	-nan	-nan
3.925000e+00	3.975000e+00	3.950000e+00	3.950000e+00	-nan	-nan	-nan
3.975000e+00	4.025000e+00	4.000000e+00	4.000000e+00	-nan	-nan	-nan
4.025000e+00	4.075000e+00	4.050000e+00	4.050000e+00	-nan	-nan	-nan
4.075000e+00	4.125000e+00	4.100000e+00	4.100000e+00	-nan	-nan	-nan
4.125000e+00	4.175000e+00	4.150000e+00	4.150000e+00	-nan	-nan	-nan
4.175000e+00	4.225000e+00	4.200000e+00	4.200000e+00	-nan	-nan	-nan
4.225000e+00	4.275000e+00	4.250000e+00	4.250000e+00	-nan	-nan	-nan
4.275000e+00	4.325000e+00	4.300000e+00	4.300000e+00	-nan	-nan	-nan
4.325000e+00	4.375000e+00	4.350000e+00	4.350000e+00	-nan	-nan	-nan
4.375000e+00	4.425000e+00	4.400000e+00	4.400000e+00	-nan	-nan	-nan
4.425000e+00	4.475000e+00	4.450000e+00	4.450000e+00	-nan	-nan	-nan
4.475000e+00	4.525000e+00	4.500000e+00	4.500000e+00	-nan	-nan	-nan
4.525000e+00	4.575000e+00	4.550000e+00	4.550000e+00	-nan	-nan	-nan
4.575000e+00	4.625000e+00	4.600000e+00	4.600000e+00	-nan	-nan	-nan
4.625000e+00	4.675000e+00	4.650000e+00	4.650000e+00	-nan	-nan	-nan
4.675000e+00	4.725000e+00	4.700000e+00	4.700000e+00	-nan	-nan	-nan
4.725000e+00	4.775000e+00	4.750000e+00	4.750000e+00	-nan	-nan	-nan
4.775000e+00	4.825000e+00	4.800000e+00	4.800000e+00	-nan	-nan	-nan
4.825000e+00	4.875000e+00	4.850000e+00	4.850000e+00	-nan	-nan	-nan
4.875000e+00	4.925000e+00	4.900000e+00	4.900000e+00	-nan	-nan	-nan
4.925000e+00	4.975000e+00	4.950000e+00	4.950000e+00	-nan	-nan	-nan
4.975000e+00	5.025000e+00	5.000000e+00	5.000000e+00	-nan	-nan	-nan
5.025000e+00	5.075000e+00	5.050000e+00	5.050000e+00	-nan	-nan	-nan
5.075000e+00	5.125000e+00	5.100000e+00	5.100000e+00	-nan	-nan	-nan
5.125000e+00	5.175000e+00	5.150000e+00	5.150000e+00	-nan	-nan	-nan
5.175000e+00	5.225000e+00	5.200000e+00	5.200000e+00	-nan	-nan	-nan
5.225000e+00	5.275000e+00	5.250000e+00	5.250000e+00	-nan	-nan	-nan
5.275000e+00	5.325000e+00	5.300000e+00	5.300000e+00	-nan	-nan	-nan
5.325000e+00	5.375000e+00	5.350000e+00	5.350000e+00	-nan	-nan	-nan
5.375000e+00	5.425000e+00	5.400000e+00	5.400000e+00	-nan	-nan	-nan
5.425000e+00	5.475000e+00	5.450000e+00	5.450000e+00	-nan	-nan	-nan
5.475000e+00	5.525000e+00	5.500000e+00	5.500000e+00	-nan	-nan	-nan
5.525000e+00	5.575000e+00	5.550000e+00	5.550000e+00	-nan	-nan	-nan
5.575000e+00	5.625000e+00	5.600000e+00	5.600000e+00	-nan	-nan	-nan
5.625000e+00	5.675000e+00	5.650000e+00	5.650000e+00	-nan	-nan	-nan
5.675000e+00	5.725000e+00	5.700000e+00	5.700000e+00	-nan	-nan	-nan
5.725000e+00	5.775000e+00	5.750000e+00	5.750000e+00	-nan	-nan	-nan
5.775000e+00	5.825000e+00	5.800000e+00	5.800000e+00	-nan	-nan	-nan
5.825000e+00	5.875000e+00	5.850000e+00	5.850000e+00	-nan	-nan	-nan
5.875000e+00	5.925000e+00	5.900000e+00	5.900000e+00	-nan	-nan	-nan
5.925000e+00	5.975000e+00	5.950000e+00	5.950000e+00	-nan	-nan	-nan
5.975000e+00	6.025000e+00	6.000000e+00	6.000000e+00	-nan	-nan	-nan
6.025000e+00	6.075000e+00	6.050000e+00	6.050000e+00	-nan	-nan	-nan
6.075000e+00	6.125000e+00	6.100000e+00	6.100000e+00	-nan	-nan	-nan
6.125000e+00	6.175000e+00	6.150000e+00	6.150000e+00	-nan	-nan	-nan
6.175000e+00	6.225000e+00	6.200000e+00	6.200000e+00	-nan	-nan	-nan
6.225000e+00	6.275000e+00	6.250000e+00	6.250000e+00	-nan	-nan	-nan
6.275000e+00	6.325000e+00	6.300000e+00	6.300000e+00	-nan	-nan	-nan
6.325000e+00	6.375000e+00	6.350000e+00	6.350000e+00	-nan	-nan	-nan
6.375000e+00	6.425000e+00	6.400000e+00	6.400000e+00	-nan	-nan	-nan
6.425000e+00	6.475000e+00	6.450000e+00	6.450000e+00	-nan	-nan	-nan
6.475000e+00	6.525000e+00	6.500000e+00	6.500000e+00	-nan	-nan	-nan
6.525000e+00	6.575000e+00	6.550000e+00	6.550000e+00	-nan	-nan	-nan
6.575000e+00	6.625000e+00	6.600000e+00	6.600000e+00	-nan	-nan	-nan
6.625000e+00	6.675000e+00	6.650000e+00	6.650000e+00	-nan	-nan	-nan
6.675000e+00	6.725000e+00	6.700000e+00	6.700000e+00	-nan	-nan	-nan
6.725000e+00	6.775000e+00	6.750000e+00	6.750000e+00	-nan	-nan	-nan
# END HISTO2D

