# BEGIN PLOT
DrawOnly=/STAR_2009_I793126/d22-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d22-x01-y01
LegendOnly=/STAR_2009_I793126/d22-x01-y01 //lustre/haven/proj/UTK0019/chughe26/RIVETAnalyses/STAR_2009_I793126/Rivet.yoda/STAR_2009_I793126:beam=dAU200:cent=GEN/d22-x01-y01
# END PLOT

# BEGIN HISTO2D /STAR_2009_I793126/d22-x01-y01
IsRef=1
Path=/STAR_2009_I793126/d22-x01-y01
Title=Data
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
0.000000e+00	4.000000e-02	2.000000e-02	2.000000e-02	1.000000e-10	1.000000e-10	1.000000e-10
4.000000e-02	8.000000e-02	6.000000e-02	6.000000e-02	1.000000e-10	1.000000e-10	1.000000e-10
8.000000e-02	1.200000e-01	1.000000e-01	1.000000e-01	1.000000e-10	1.000000e-10	1.000000e-10
1.200000e-01	1.600000e-01	1.400000e-01	1.400000e-01	1.000000e-10	1.000000e-10	1.000000e-10
1.600000e-01	2.000000e-01	1.800000e-01	1.800000e-01	1.000000e-10	1.000000e-10	1.000000e-10
2.000000e-01	2.400000e-01	2.200000e-01	2.200000e-01	1.000000e-10	1.000000e-10	1.000000e-10
2.400000e-01	2.800000e-01	2.600000e-01	2.600000e-01	1.961500e-02	2.760000e-03	2.760000e-03
2.800000e-01	3.200000e-01	3.000000e-01	3.000000e-01	2.702840e-01	8.503000e-03	8.503000e-03
3.200000e-01	3.600000e-01	3.400000e-01	3.400000e-01	6.863790e-01	9.518000e-03	9.518000e-03
3.600000e-01	4.000000e-01	3.800000e-01	3.800000e-01	7.623470e-01	8.743000e-03	8.743000e-03
4.000000e-01	4.400000e-01	4.200000e-01	4.200000e-01	7.964830e-01	8.435000e-03	8.435000e-03
4.400000e-01	4.800000e-01	4.600000e-01	4.600000e-01	7.984110e-01	8.170000e-03	8.170000e-03
4.800000e-01	5.200000e-01	5.000000e-01	5.000000e-01	8.097690e-01	7.947000e-03	7.947000e-03
5.200000e-01	5.600000e-01	5.400000e-01	5.400000e-01	8.075240e-01	8.152000e-03	8.152000e-03
5.600000e-01	6.000000e-01	5.800000e-01	5.800000e-01	7.939180e-01	8.290000e-03	8.290000e-03
